,id,pool-id,user-id,amount,date,method
2343,0x67099a5c92db31264479b03f305a71077faabe4cae6b0d26d96775308dbc0a3a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,3224600718012,2021-11-27 07:57:25,redeem-underlying
2344,0xd65169790a60a92925db81ebdced0d23bd091848a97d9389c8133d1a04e3357a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,859369741905903872509694,2021-11-27 07:56:06,redeem-underlying
2345,0x9e831965a7afb36598e5159fbb5aea793ffb5ffb4588b6ff2e28c7331832c800:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,11997915414782744194300009,2021-11-27 07:37:21,redeem-underlying
2346,0x8a5f142ab5a919e21624a06fe39ce67a9e7a07b1d028af66b6aa94d6ae9a3d60:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,6001384048363533992497110,2021-11-27 06:27:07,redeem-underlying
2347,0x2ab5befb642f4a9860208f39f769b119999c7040f8fa1792c5a5ab2459a5b7e5:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,5999291890308210293078325,2021-11-27 06:06:50,redeem-underlying
2348,0xa09b9557bdf1a146186759778d56c88d57bc857815cc4d0816b7d99af3ce0ab7:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,9059636773537418868461413,2021-11-27 06:06:35,redeem-underlying
2349,0x67163d7f3d8ddffcb3f9b0fac95f1c837b6036882b52b0a81c3605e638ce9460:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,300126208804004929440782,2021-11-27 06:06:35,redeem-underlying
2350,0xeecdbb40a000906cffc5ee84a4edfdefd7b73fc0eac611d159eab23cf3728dad:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,101891023545816757302871,2021-11-27 06:06:26,redeem-underlying
2351,0xa80f96993cb32a4da33fb7fe7e52512b42929b9031641d616eda98062ca9113c:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,197817165486542426300026,2021-11-27 06:06:26,redeem-underlying
2352,0x6b34f259d1a68ae9babd93bc56fbc528fe511ae634dd9a0fda8fe6ce7d21c1d4:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,1250575002562,2021-11-27 06:06:26,redeem-underlying
2353,0x1401a83f88a35dad430eef790a577905bee0d49f03a0165c8122a925c46d6c7a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xd6ad7a6750a7593e092a9b218d66c0a814a3436e,14758949633083,2021-11-27 06:06:26,redeem-underlying
2354,0x558bae2421384eb84a9cf50e6c5c3b13523e5a0c1033481c6943f6d5beceb80e:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xc135f1103800ce9ec50fa74cb26fa80438260a9f,4995692504,2021-11-27 02:07:11,redeem-underlying
2355,0x9172060f8cd22ab7b043f7c733e2cdb858f5982fcead1f8328e0a8cdac9442fb:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,57253083231,2021-11-27 01:44:40,redeem-underlying
2356,0x86d190d874466bec9c6c80775d77b8d3b3c1f710b858c02b793826ff8e55d428:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x0be0ecc301a1c0175f07a66243cff628c24db852,4052200727584691466311,2021-11-26 16:31:07,redeem-underlying
2357,0x2b5d71bd097d8d5ee3f6a1b018b1e91dedca8c8fcfcb5434b99988cf59f78540:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xa6933fb4eb030ac62b28b6a092c767909880a5b0,1801214665790790062,2021-11-26 15:45:05,redeem-underlying
2358,0xfbcedd82e80c07b2c0cc6bf630245d7f8c19c42615433c167fdab50d29c3f6df:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x1c6bcc9ed96151fc12212332e4931929b2c73743,2597867688,2021-11-26 14:23:06,redeem-underlying
2359,0x3c1536b56add350736f7ab036622c4dccfca29f543c4a6634963266beb75c453:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,6015183351150634053321,2021-11-26 12:22:47,redeem-underlying
2360,0x009a5c9749e27d9f0fc1a2d94aee76c1e59bebff5cc8c922cb59bb51d3142e54:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xb4b951fbc5bf7dc27bea3177b99ba4edc92b8610,10077286473259792793538,2021-11-26 09:46:21,redeem-underlying
2361,0x8d8ce29c1f6ddfaf48a9a1f29504661d0836da331625b42e75986fc4219e7763:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,48272201982,2021-11-26 06:36:33,redeem-underlying
2362,0xf383e29a1ecb904fac5f8e3bc3d20ef4eaf9d202ec4778b737747b03f5621039:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x364c438f4ed677adc2828884508839cd1086785a,3084606825617120691754,2021-11-26 06:07:01,redeem-underlying
2363,0xdc0190f504251bbd1f147376ae4598530e267a350c1cf63e5e6f92bc881f2ad8:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x486ebdb4317f3ea605c3206d7572030565f209b1,276244166802415897659,2021-11-26 05:32:32,redeem-underlying
2364,0x73b6d1e65ffaab729fbf7057a99796a310d7225c3381d95806d7eaf12baa07e7:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,6541034614469351222185,2021-11-26 05:06:51,redeem-underlying
2365,0x184db1f12546ac7a86cfc29995fc9a9da4311f3fb4ac406f7d11da5988a56592:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x63f1ea17199fea8135ce00866b2b9ac9fe046737,7148182788630442451285,2021-11-26 03:53:35,redeem-underlying
2366,0x714e5c5cffb88e34091328f4cee652820a13e42ab02c8bf49ce7f02124b661fd:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x358344999ba6fd789e7f859469fb3b06035c6e8a,4277789365956410853946,2021-11-26 03:03:30,redeem-underlying
2367,0x77ae09a9360fe8073999b73a5b896fdacf568754228e6a753ae60114d964de6a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x41647a74673c90f4a13884bee4f8a89034fb85e8,390979351159139182620,2021-11-26 00:39:48,redeem-underlying
2368,0xc5cb69acb0ec860c14bc5e71386de937c43ece67727d5835c144b27f730ade88:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xe1e92c34b4a26e95da314d818b5d904efb3961bd,201643295105288218501,2021-11-25 17:20:20,redeem-underlying
2369,0xcf50baadb451c35e38d557b79b9fab1df3ba8a00390eb239552bfcef2b655e1d:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xe1e92c34b4a26e95da314d818b5d904efb3961bd,1106128881959223744,2021-11-25 17:18:21,redeem-underlying
2370,0x5cf8c4e43112b2a38178be56a29acdb3f42d44b8fd6d8c38e6362027711d07c4:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xe4b4862f83e4ccb65a5ed730405ce118d043bacd,2006949168331512682486,2021-11-25 11:56:56,redeem-underlying
2371,0x1023f21d3bf6b2f69690333a7bed3ad3dc680914f11b6dbcab60293dcaa84fa1:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xda8c07991557ce66644ae5fcf2675972587ad599,137261534882,2021-11-25 11:47:32,redeem-underlying
2372,0x86f8ebc41f0e65731c0746e8980db8a5196c2adb1e20ffa5a1bd60ff44e6a921:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x1a6e22c122c8d08a50482279be214c2116713e1c,658506497091800060,2021-11-25 08:36:56,redeem-underlying
2373,0xe5445aee6b965cbd27b7331bee604fc8d59b88f34d36331455ee203bcf39b017:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xcc2aa1ad65dee9d2b936d69b62bf75f908b1ebfe,836538201557636954900,2021-11-25 08:19:27,redeem-underlying
2374,0x8a0544694939696386c17868a16ba65b583be6b3bf6e5cf5d5b736b3db81e85f:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x2b17b6d50b5e67ef223043e6f885cfc54261f1a1,97780754828385054,2021-11-25 08:15:45,redeem-underlying
2375,0x422c1fbb1b0aaf48ba4953b8ca9829b31675bcf9ec10a49b83e1da919d3c2f12:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xa503616f359cb9f0ed364ba96794c6311a676b80,696610640797137460235,2021-11-25 03:09:58,redeem-underlying
2376,0x474af73cfa11d7ce1badbb2840ea284cd008d3e3ee4a67c1f7264ac2df04766a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,237118971044997280619,2021-11-24 21:54:42,redeem-underlying
2377,0x73a4c4ac15a393cc59e33b036e8c3474bbdddc3cf59d143e2fb19d409f4c43e6:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xbcc4371cc40592794bf5b727c17cf7de37ac180a,8219429229107173057891,2021-11-24 18:00:30,redeem-underlying
2378,0x5a1504f35a7deb2a47e6f4843a52f1f80f267c0860f5c252b021f7ec4175393f:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,1610448895579252177566,2021-11-24 15:02:33,redeem-underlying
2379,0x7cb82390b03e4ee44da66a40a418b55506f4b87caa4aff5428c2e6a700214158:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x13d91d079129b94f37ac92185f7656d75774ce33,5000000000000000000,2021-11-24 12:53:28,redeem-underlying
2380,0xd90e49e3e308abbf9c959353eb315c5949b08b592f9b99299f3e33e8bbf3baaf:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x38e599a41ff788130c98ef1919a0eb994dfc652b,99209241259174931412,2021-11-24 12:09:15,redeem-underlying
2381,0x7acf14911115ea786d94ae5d96ec7744c563ccf6600b0144260b5d03ff646193:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,1067614505807185153043,2021-11-24 10:23:01,redeem-underlying
2382,0x320d1a50b6f31e356e228c42e50bb3c2dae963050d0eb9ea686431c79e7010b1:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xbcc4371cc40592794bf5b727c17cf7de37ac180a,32694836116311478102579,2021-11-24 08:26:50,redeem-underlying
2383,0x5ffead0162737bdce6cdab9b50b5bf736d9a24f21a6c4884c76d78a75f0b8813:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x496b377c4ba8655ad785f1dac9d3e695f17e01ba,802760105,2021-11-24 05:15:07,redeem-underlying
2384,0x9c9a55431e828e5d48475d7d8fda6667acae5e53f67db8a0eb7fc560d5560d92:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,500127281856547077281778,2021-11-24 04:46:41,redeem-underlying
2385,0x24664f6ec55c528974141194ab5ad859243dde7391d53040ef0c72a808b48f72:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xff68124ce71f93564a015d1ebb00c535a86fb514,138392008705943441375,2021-11-23 21:16:09,redeem-underlying
2386,0x0a882a5387b0b0516e34455e7f93e1d5f94ea5e2b50b7409beb8721222bc883a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xff68124ce71f93564a015d1ebb00c535a86fb514,4860308734661048869606,2021-11-23 21:16:09,redeem-underlying
2387,0x2ad1a677b623153c5f9aaacfbcafeb863468dba19b7699420b272c6d905105b1:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x138c1c0102209be31b299d6e36ee8dc20b5d38d4,1287153836927455793,2021-11-23 21:07:48,redeem-underlying
2388,0x9ded9ecfdee5eaad7b2f9cab705421cf3609aa8b5152a39dfb625c93d7a35452:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,13571085691957089774605,2021-11-23 15:09:23,redeem-underlying
2389,0x110b53a39ad322fbda1a38ee63d84f492ee362b28bd0d31a54c8f625e71242c8:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,71433139968437149601877,2021-11-23 13:25:08,redeem-underlying
2390,0x1fdb89ea0fbf5d7f32711f890d89e1a7f33f837525e70a2630c5609fd97acbb4:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xb485bdf1553394766b44ffb3a87c1ed40d3f1458,1052614623,2021-11-23 13:17:52,redeem-underlying
2391,0x89efac7879fbf1c704a53cab2c74e2b24a5f0f3983cde61766cc9a4469664268:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,599267532193341075039,2021-11-23 08:38:05,redeem-underlying
2392,0xd9b0519b65e83d1545ef3ea6d9531ca6c1a9bff506e1ab1ec5cc39b0d59e7c42:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,1324788454068705558528,2021-11-23 02:17:26,redeem-underlying
2393,0xd8cde50de32e8bba190c35eff6a573c691968c3c524b9a6e315f03418b372ba5:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xc3f6c07aae169e3a8a8190681caa37329d68a068,4818108056,2021-11-23 00:13:18,redeem-underlying
2394,0xd9dc962efa7da892d3cc9007feb72176926a98ce37256a247dd560f0672e4435:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x4bb2567cc0f88e5a6d3baa087a5705777ed9de0e,1498262953,2021-11-22 17:28:53,redeem-underlying
2395,0x76200ab00612a56dc3cedf348ccb70ec29e2f1b8e5ab43bbb1f1a92c2d6ba2e0:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x292aa3331c3cc750b531a4ada519bc20190be14f,25000000010,2021-11-22 14:58:33,redeem-underlying
2396,0x9745433da5889072f18f5f638318fbf21a57b6cdd7ade03738940c8a4491ebf9:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,29324995896433058979766,2021-11-22 14:19:06,redeem-underlying
2397,0x48559c48ea33f924d97b58f5ead6328dfe48f0edc9ab4db9440190bd538c2b0a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x26f0993d83ce7eb25464e342aad3f43f30584e8b,505319215263227830428,2021-11-22 13:13:09,redeem-underlying
2398,0x1cbeb153159ba727fb2c93d20f16461b3219d0ff53a3f34aa3e6be65e87ad07a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,741847070546491264,2021-11-22 12:32:24,redeem-underlying
2399,0x202c0968e5699c5296db1179369006cfce4d2c667840b2346eb1aca3629f781f:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,103290666514,2021-11-22 11:22:44,redeem-underlying
2400,0xc8a913d3cd9dd176699faa2d031ab470bf92afd6bbafb8c3b771b34271c1164b:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,697503752647241600,2021-11-22 08:11:57,redeem-underlying
2401,0x41954e3751f1f6b0d7c643322331874ad1f84824c3c320d41b77d7763f46d767:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x63acf55b13c7331bf37f8f36268468b609bd9ea7,82391957974975496931833,2021-11-22 08:04:34,redeem-underlying
2402,0x9a3225d5b6deaae2cb7130b7634ba9d3c1bb9b880e66405d0bd9d6676e64a27d:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xd3f2d0ceb9712e87dca64339b4094a962eb4c8e7,53307801,2021-11-22 04:19:11,redeem-underlying
2403,0x3b0900941be0cfd2c08bb96a08898a4a7c86f1da8fd7444193d426fa86c3ab7c:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,4786282391151946761489412,2021-11-22 01:06:20,redeem-underlying
2404,0xf156096e0c93e7bd9b8c8650f5205c195d334c8c99f79a34bba18d47fc655b45:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xce2532d7ca69bb7302f3988a59da077dc4af70bf,59599753189197137748,2021-11-21 23:43:00,redeem-underlying
2405,0xc2f0c9ee72d8e369008de49f67a6ac46883445e76ff180010ed679a1359faed3:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x685c9d78f8dd97c48fb612501eced35d6810be2c,1850248380506431544126,2021-11-21 17:26:07,redeem-underlying
2406,0x996c6154119527735dc92c16477346377cbef46b2bc3cf91c85f05081d01dab4:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x685c9d78f8dd97c48fb612501eced35d6810be2c,204555351275689255,2021-11-21 17:22:08,redeem-underlying
2407,0x7d1a4a2fa8e3aaf3dceaea3384318ed577d9805f4522c096a3e9f98df90ee3be:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x83f798e925bcd4017eb265844fddabb448f1707d,2284596172643,2021-11-21 17:19:31,redeem-underlying
2408,0x1021c2b0cca667d0499fe91fabc58b4658beab862f072abb9d4e7e407dc3de26:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x685c9d78f8dd97c48fb612501eced35d6810be2c,9012365,2021-11-21 17:18:29,redeem-underlying
2409,0x63522523f475d181741a91c2c0629e982957d22d8b350fb57d50aee732f8c22d:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x685c9d78f8dd97c48fb612501eced35d6810be2c,242177149488564718168,2021-11-21 17:15:12,redeem-underlying
2410,0x7039a8d759007d5a8ff2b89f01ea23e59ba3db9ed9aa62eb5fe3f3a262378a29:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x685c9d78f8dd97c48fb612501eced35d6810be2c,125843632612051683637,2021-11-21 17:12:29,redeem-underlying
2411,0x97f69010ebd81b2cca65e0caa504b68c778b3362c4efb9be5c0e005b7d6e7e5a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xd6ad7a6750a7593e092a9b218d66c0a814a3436e,3987144626930,2021-11-21 17:12:00,redeem-underlying
2412,0x456b61bfb38e99880d1a6545a425b0b70a049e12148be4e038d7cf9096d66686:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x685c9d78f8dd97c48fb612501eced35d6810be2c,22052976516931357745,2021-11-21 17:10:22,redeem-underlying
2413,0x3b754cdbd04cc100d16be3355593be197dc7d83f3b1f103ea183055098bc3c7e:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x685c9d78f8dd97c48fb612501eced35d6810be2c,54340878998002294628,2021-11-21 17:07:42,redeem-underlying
2414,0x84287765f7c0b9ad998099b7db80c3206d486c927f38156105b9f6653f4e3879:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x685c9d78f8dd97c48fb612501eced35d6810be2c,10000000000000000000,2021-11-21 13:27:36,redeem-underlying
2415,0x619c3da2640032a0c7196a62407c95957a245f14dc7ce141bcf42bfefb0b081e:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xbcc4371cc40592794bf5b727c17cf7de37ac180a,16920298002790686561,2021-11-21 13:16:58,redeem-underlying
2416,0x2bd377cc5dd9b0ec046445a3915da8f6b90272b34511578aa623acab7540804e:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xbcc4371cc40592794bf5b727c17cf7de37ac180a,150032399147069319072,2021-11-21 13:14:20,redeem-underlying
2417,0xa7ded56d7d6a8618ee03eeee1a916678588624f275ce7404021e101f426da318:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xb8b443340b86156f4c5699d8730c05a54b5cdbe6,639383377229746476490,2021-11-21 09:17:32,redeem-underlying
2418,0x979d173400c78bbb87b08cd2f434d3101a5a72ee0e527d4f6e13a655f9a4cf24:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xcbe3958bb4c7122f3e67e481a5edd89277921e25,3038940,2021-11-21 09:10:16,redeem-underlying
2419,0xeed62b249ca9092d0be49cc4023fbd5970e8e947974069f66244caed8150a71d:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,20424575978721863708399,2021-11-21 07:44:41,redeem-underlying
2420,0x98428c68a592f6f0447b8baf540d2afb079eaeae8658a7ebe93a7ec37f6d8ba3:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xd8c19b45061b8fc74136c06ee5cb464e6aa7cbba,100017319578996876,2021-11-21 06:15:48,redeem-underlying
2421,0xe890544d17a69954f8e461d11ddd54c55f66c279e432f036df5e8db2e6b8d298:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x225d19ab5544a9f49760b3975f5e1a2754b0818f,50179984225186981,2021-11-21 04:32:10,redeem-underlying
2422,0x48495d84f0a9518aab194e38b6c3391647be0fc57250a3fb4393d58e78e96726:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x3a2bbef48a2f7b5db9adc518440d2b0cd3226cba,28653846752,2021-11-21 04:26:19,redeem-underlying
2423,0x6951755d82c1fb8928adc12797a10dc409739edeeeb0b569e77f8a33ad13588f:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x63338aebc72fc70fb6a1327f7c1420cbdd9361e4,200000000000000000000,2021-11-21 01:59:05,redeem-underlying
2424,0x2c5bda5bf0aea1f0c550b80116881860a03e0427753c941268b5f883445d57f7:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x60959ed8307ee2b0d04306f6b319aeee8864f1ee,115842160954375765,2021-11-20 21:17:05,redeem-underlying
2425,0x342962aee19ee105a116b83317f5e598f0dbcf1f9e081eb576d24e29f44e7a04:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xd5fa976655624b5f73cda479d1802ee3af1758e0,1974105236,2021-11-20 15:24:11,redeem-underlying
2426,0x00f4535e011761c9fcbb9b638a496d6c823b33ebe5b8e08d39a1ad90979ba30a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x5127bdaf78fb2dc1f64b72345292d247cc33690f,101913059596754804758,2021-11-20 13:51:25,redeem-underlying
2427,0xf34508386ef42297f2fcfbff150f5f9c2572352e4597184bee6fb7931b5a54f9:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x5c0ba4971eaf9a4d60d80df25de2b2fb35775e35,688742846361793024538,2021-11-20 13:43:22,redeem-underlying
2428,0xda5c21f1fadc29dad704a51f85d20af0639f4aff0a1027e206ad70e5071114f0:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x220bda5c8994804ac96ebe4df184d25e5c2196d4,1210000000000000000000,2021-11-20 12:12:51,redeem-underlying
2429,0xbfcc967d09d8df781fad61d0cee9984076a8ce90cb543844a0aea6d38c8bdae8:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x793f9594a67954a0ecaff83bbea4fd60e5306379,2119028882899624735219,2021-11-20 12:12:51,redeem-underlying
2430,0xf39ed8273b590cc8ce81989957898eae0c8d4097308c5219dbf2c8d345661e65:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x24f06b97dbd99130169b5c43b464b89e740d428a,1544461095453288345030,2021-11-20 10:42:28,redeem-underlying
2431,0xcfd60a72013a45fa1bf6d893213537561044416236ab4a0800188c649a7818b4:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x63338aebc72fc70fb6a1327f7c1420cbdd9361e4,250000000000000000000,2021-11-20 05:29:24,redeem-underlying
2432,0x42d041c3ec03701b10a61b3e736ddcc8125372eba42bae9fd6eeb540fe1c2276:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x7186c8abebf761fce97ba1fa8d72da58ccf22f49,7024987755446510921,2021-11-20 05:08:41,redeem-underlying
2433,0x691011cece08c69e56a55b8fcbe628bd22498ff90a7a394401fc1358e9073df0:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x499edc55478873629253e0ac23e3726ce06433e2,382622490952362,2021-11-20 05:03:33,redeem-underlying
2434,0x71ee8308e9a6e0f9685e8230e02d76ef737fe302eda5da3d113b369943c3a11e:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x499edc55478873629253e0ac23e3726ce06433e2,8025850607215777015402,2021-11-20 05:01:03,redeem-underlying
2435,0x66907e8bcd24b6f190392fa9ab888f9c03d2e63acabbb2d788fcac5f207d4791:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x63338aebc72fc70fb6a1327f7c1420cbdd9361e4,300000000000000000000,2021-11-20 04:39:14,redeem-underlying
2436,0xab4bc9e9f624a466f0ae374db9213d3cce4b6fc511f46b85e3b7074020a770c1:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,5122148796423927617833,2021-11-19 23:17:56,redeem-underlying
2437,0x7b7fec8e6fe25ab2d7905275b6dd94c17a1e0651265d5ed9b6bf9e2acd5e7f79:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x63338aebc72fc70fb6a1327f7c1420cbdd9361e4,300000000000000000000,2021-11-19 14:04:37,redeem-underlying
2438,0x3806fabb73c461d40aa373152a76482bdf35db3f063dcd63052fa6cdbc88b7aa:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,17461208802269268350300,2021-11-19 14:01:18,redeem-underlying
2439,0x19817309a1f35d8ca33d9c0dac4b2ef15c202b0ec9f3d76b8936937b434eba0f:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,54325576706097365123976,2021-11-19 11:45:10,redeem-underlying
2440,0xad89171b8513121a20ae859fa54687767f9d8a86465d0e0e59e570e6cfd4e36d:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,21222297519121942224263,2021-11-19 11:39:19,redeem-underlying
2441,0x913857d65c20d4fb6de4f516fdc8a2486775a2f88498d35fe5d2b67539499a6a:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,2562652502491490974202703,2021-11-19 10:18:38,redeem-underlying
2442,0x780ad6e4724abb1ae19fb884e5ce7024cc70eab3afffd97f8779ca30ddc7234b:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0xcf20faa02b5824907eef2c0da24b277a17379b8e,3133088643677480721485,2021-11-19 09:44:03,redeem-underlying
2443,0xb5d32e23042cc0f4c8e4aee7023961a0835d0b5eb0c85cdca51fb6ece76d025c:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x312ee2184437aefb30b080a590bd947f9d13c6f5,7102700000,2021-11-19 07:43:10,redeem-underlying
2444,0x66722f1df8519fcf324e53cd4cbeaeef8471b65e877c830bb5dd4e12f4ee242b:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x73a052500105205d34daf004eab301916da8190f,45178708023906996682336,2021-11-19 05:48:42,redeem-underlying
2445,0x6c4659f095e2bea219f042d2940f108984a0215bffc19d4b7d2da9857b12079c:3,0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0x63338aebc72fc70fb6a1327f7c1420cbdd9361e4,150000000000000000000,2021-11-19 05:11:02,redeem-underlying
